,Open,High,Low,Close,Volume BTC,Volume USDT mil,Open_b_1,High_b_1,Low_b_1,Close_b_1,Volume_(BTC)_b_1,Volume_(Currency)_b_1
0,7758.0,8207.68,7723.71,8145.28,81794.92,649.6866777,8145.28,8455.0,7870.0,8055.98,100231.74,824.5096053999999
1,7358.75,7795.34,7346.76,7758.0,49697.96,375.9534646,7758.0,8207.68,7723.71,8145.28,81794.92,649.6866777
2,7354.11,7495.0,7318.0,7358.75,34999.35,260.1089768,7358.75,7795.34,7346.76,7758.0,49697.96,375.9534646
3,7344.96,7404.0,7272.21,7354.11,27821.23,203.98506980000002,7354.11,7495.0,7318.0,7358.75,34999.35,260.1089768
4,6965.71,7405.0,6871.04,7344.96,61732.73,446.70889220000004,7344.96,7404.0,7272.21,7354.11,27821.23,203.98506980000002
5,7200.85,7212.5,6924.74,6965.71,28711.23,203.1135936,6965.71,7405.0,6871.04,7344.96,61732.73,446.70889220000004
6,7195.23,7255.0,7175.15,7200.85,15863.73,114.51018700000002,7200.85,7212.5,6924.74,6965.71,28711.23,203.1135936
7,7246.0,7320.0,7145.01,7195.23,24256.85,175.25467869999997,7195.23,7255.0,7175.15,7200.85,15863.73,114.51018700000002
8,7388.24,7408.24,7220.0,7246.0,27565.74,201.5970368,7246.0,7320.0,7145.01,7195.23,24256.85,175.25467869999997
9,7316.14,7528.45,7288.0,7388.24,29020.09,214.23016980000003,7388.24,7408.24,7220.0,7246.0,27565.74,201.5970368
10,7254.74,7365.01,7238.67,7316.14,25071.48,183.3254427,7316.14,7528.45,7288.0,7388.24,29020.09,214.23016980000003
11,7202.0,7275.86,7076.42,7254.74,30768.07,221.5402891,7254.74,7365.01,7238.67,7316.14,25071.48,183.3254427
12,7204.63,7435.0,7157.12,7202.0,33167.16,240.80117579999998,7202.0,7275.86,7076.42,7254.74,30768.07,221.5402891
13,7255.77,7271.77,7128.86,7204.63,25457.83,183.60408280000001,7204.63,7435.0,7157.12,7202.0,33167.16,240.80117579999998
14,7317.09,7436.68,7157.04,7255.77,39505.57,288.36163270000003,7255.77,7271.77,7128.86,7204.63,25457.83,183.60408280000001
15,7501.44,7695.38,7265.84,7317.09,60987.27,457.7289699,7317.09,7436.68,7157.04,7255.77,39505.57,288.36163270000003
16,7132.75,7518.54,7122.47,7501.44,35292.5,257.4665623,7501.44,7695.38,7265.84,7317.09,60987.27,457.7289699
17,7187.83,7190.58,7105.0,7132.75,18190.18,129.9469093,7132.75,7518.54,7122.47,7501.44,35292.5,257.4665623
18,7150.3,7220.0,7079.5,7187.83,29759.82,212.8713984,7187.83,7190.58,7105.0,7132.75,18190.18,129.9469093
19,7277.83,7380.0,7038.31,7150.3,50624.1,362.42177369999996,7150.3,7220.0,7079.5,7187.83,29759.82,212.8713984
20,6623.82,7440.0,6435.0,7277.83,85595.89,585.2282557999999,7277.83,7380.0,7038.31,7150.3,50624.1,362.42177369999996
21,6891.72,6942.21,6560.0,6623.82,48961.97,331.0134063,6623.82,7440.0,6435.0,7277.83,85595.89,585.2282557999999
22,7118.59,7150.0,6836.0,6891.72,39497.8,276.9798827,6891.72,6942.21,6560.0,6623.82,48961.97,331.0134063
23,7064.05,7200.3,7008.35,7118.59,24422.47,173.3884888,7118.59,7150.0,6836.0,6891.72,39497.8,276.9798827
24,7258.48,7271.77,7012.0,7064.05,27222.69,194.32269,7064.05,7200.3,7008.35,7118.59,24422.47,173.3884888
25,7198.08,7309.05,7190.76,7258.48,25590.86,185.22024380000002,7258.48,7271.77,7012.0,7064.05,27222.69,194.32269
26,7210.0,7295.0,7080.3,7198.08,38744.76,278.210361,7198.08,7309.05,7190.76,7258.48,25590.86,185.22024380000002
27,7224.13,7275.5,7125.66,7210.0,27874.05,201.09220990000003,7210.0,7295.0,7080.3,7198.08,38744.76,278.210361
28,7338.64,7407.6,7157.1,7224.13,45187.19,330.0055173,7224.13,7275.5,7125.66,7210.0,27874.05,201.09220990000003
29,7510.11,7650.0,7273.0,7338.64,42385.3,315.9324607,7338.64,7407.6,7157.1,7224.13,45187.19,330.0055173
30,7488.21,7564.0,7374.86,7510.11,27712.74,207.2765497,7510.11,7650.0,7273.0,7338.64,42385.3,315.9324607
31,7527.47,7619.62,7470.16,7488.21,29505.47,221.99982709999998,7488.21,7564.0,7374.86,7510.11,27712.74,207.2765497
32,7389.0,7590.03,7305.0,7527.47,44263.35,327.7775146,7527.47,7619.62,7470.16,7488.21,29505.47,221.99982709999998
33,7194.32,7485.0,7150.0,7389.0,54542.99,399.8116238,7389.0,7590.03,7305.0,7527.47,44263.35,327.7775146
34,7292.71,7750.0,7067.0,7194.32,75289.06,550.9668035,7194.32,7485.0,7150.0,7389.0,54542.99,399.8116238
35,7294.28,7400.0,7241.35,7292.71,30874.84,225.7468653,7292.71,7750.0,7067.0,7194.32,75289.06,550.9668035
36,7390.89,7420.56,7151.1,7294.28,42953.43,313.29008819999996,7294.28,7400.0,7241.35,7292.71,30874.84,225.7468653
37,7541.89,7541.89,7210.0,7390.89,55963.07,411.2160789,7390.89,7420.56,7151.1,7294.28,42953.43,313.29008819999996
38,7739.68,7810.0,7441.0,7541.89,43649.46,333.2652981,7541.89,7541.89,7210.0,7390.89,55963.07,411.2160789
39,7419.49,7850.0,7362.3,7739.68,55883.83,425.90004189999996,7739.68,7810.0,7441.0,7541.89,43649.46,333.2652981
40,7508.52,7643.0,7360.0,7419.49,52819.31,396.692521,7419.49,7850.0,7362.3,7739.68,55883.83,425.90004189999996
41,7156.14,7655.0,6840.0,7508.52,83809.93,608.8285762,7508.52,7643.0,7360.0,7419.49,52819.31,396.692521
42,7109.57,7340.0,7017.48,7156.14,60968.73,435.6229135,7156.14,7655.0,6840.0,7508.52,83809.93,608.8285762
43,6903.28,7377.69,6515.0,7109.57,108525.89,754.4125743,7109.57,7340.0,7017.48,7156.14,60968.73,435.6229135
44,7311.57,7330.39,6861.0,6903.28,62299.87,442.31858539999996,6903.28,7377.69,6515.0,7109.57,108525.89,754.4125743
45,7268.23,7344.48,7080.01,7311.57,47009.84,339.59606610000003,7311.57,7330.39,6861.0,6903.28,62299.87,442.31858539999996
46,7627.74,7750.0,6790.0,7268.23,112866.99,818.5758093,7268.23,7344.48,7080.01,7311.57,47009.84,339.59606610000003
47,8098.01,8134.73,7500.0,7627.74,53008.6,413.1331548,7627.74,7750.0,6790.0,7268.23,112866.99,818.5758093
48,8133.64,8264.29,8038.4,8098.01,30269.17,245.54207960000002,8098.01,8134.73,7500.0,7627.74,53008.6,413.1331548
49,8187.17,8218.63,8003.0,8133.64,40268.68,326.8117166,8133.64,8264.29,8038.4,8098.01,30269.17,245.54207960000002
50,8502.4,8503.52,8060.0,8187.17,39467.55,329.1850667,8187.17,8218.63,8003.0,8133.64,40268.68,326.8117166
51,8491.02,8635.0,8350.68,8502.4,24922.3,212.2502568,8502.4,8503.52,8060.0,8187.17,39467.55,329.1850667
52,8471.73,8543.0,8400.0,8491.02,19627.54,166.42365149999998,8491.02,8635.0,8350.68,8502.4,24922.3,212.2502568
53,8646.68,8790.0,8400.0,8471.73,42189.03,361.3206103,8471.73,8543.0,8400.0,8491.02,19627.54,166.42365149999998
54,8777.12,8800.0,8582.6,8646.68,30941.25,268.2100608,8646.68,8790.0,8400.0,8471.73,42189.03,361.3206103
55,8821.94,8844.99,8702.0,8777.12,25115.33,220.19961990000002,8777.12,8800.0,8582.6,8646.68,30941.25,268.2100608
56,8733.27,8888.0,8567.6,8821.94,37072.73,323.93440069999997,8821.94,8844.99,8702.0,8777.12,25115.33,220.19961990000002
57,9039.47,9072.32,8618.68,8733.27,41436.65,364.2701204,8733.27,8888.0,8567.6,8821.94,37072.73,323.93440069999997
58,8809.41,9147.19,8750.0,9039.47,31595.96,282.028213,9039.47,9072.32,8618.68,8733.27,41436.65,364.2701204
59,8773.73,8880.0,8724.88,8809.41,27538.74,242.7176111,8809.41,9147.19,8750.0,9039.47,31595.96,282.028213
60,9216.2,9261.0,8696.0,8773.73,56517.43,505.6092984,8773.73,8880.0,8724.88,8809.41,27538.74,242.7176111
61,9339.05,9375.0,9101.0,9216.2,28015.56,258.7872296,9216.2,9261.0,8696.0,8773.73,56517.43,505.6092984
62,9308.66,9440.91,9250.01,9339.05,34728.86,324.2547834,9339.05,9375.0,9101.0,9216.2,28015.56,258.7872296
63,9393.35,9454.95,9175.76,9308.66,42441.58,395.60573769999996,9308.66,9440.91,9250.01,9339.05,34728.86,324.2547834
64,9194.71,9513.68,9115.84,9393.35,42370.15,393.9500881,9393.35,9454.95,9175.76,9308.66,42441.58,395.60573769999996
65,9289.52,9362.57,9066.14,9194.71,25927.76,238.57522039999998,9194.71,9513.68,9115.84,9393.35,42370.15,393.9500881
66,9231.61,9373.74,9186.21,9289.52,26942.52,249.7524242,9289.52,9362.57,9066.14,9194.71,25927.76,238.57522039999998
67,9140.85,9279.0,9030.0,9231.61,40389.64,369.46741460000004,9231.61,9373.74,9186.21,9289.52,26942.52,249.7524242
68,9154.72,9405.0,8913.0,9140.85,49351.8,452.1627823,9140.85,9279.0,9030.0,9231.61,40389.64,369.46741460000004
69,9407.62,9409.84,9001.01,9154.72,50546.99,463.55570530000006,9154.72,9405.0,8913.0,9140.85,49351.8,452.1627823
70,9205.14,9550.0,9072.0,9407.62,58413.16,546.8516831000001,9407.62,9409.84,9001.01,9154.72,50546.99,463.55570530000006
71,9529.93,9902.1,9160.0,9205.14,72463.52,686.1690125,9205.14,9550.0,9072.0,9407.62,58413.16,546.8516831000001
72,9230.0,9794.98,9074.34,9529.93,85188.44,805.5597415,9529.93,9902.1,9160.0,9205.14,72463.52,686.1690125
73,8655.02,10060.21,8470.38,9230.0,94762.42,870.7035585000001,9230.0,9794.98,9074.34,9529.93,85188.44,805.5597415
74,7412.41,8706.07,7361.0,8655.02,64574.69,516.4657605000001,8655.02,10060.21,8470.38,9230.0,94762.42,870.7035585000001
75,7466.62,7503.68,7337.99,7412.41,30453.61,226.43862850000002,7412.41,8706.07,7361.0,8655.02,64574.69,516.4657605000001
76,8020.0,8047.59,7300.0,7466.62,57616.2,440.2280285,7466.62,7503.68,7337.99,7412.41,30453.61,226.43862850000002
77,8197.27,8297.99,8000.0,8020.0,32201.47,263.5179708,8020.0,8047.59,7300.0,7466.62,57616.2,440.2280285
78,8223.35,8333.0,8142.03,8197.27,28093.0,230.7625898,8197.27,8297.99,8000.0,8020.0,32201.47,263.5179708
79,7948.01,8297.0,7870.0,8223.35,31537.66,253.74074840000003,8223.35,8333.0,8142.03,8197.27,28093.0,230.7625898
80,7947.01,8098.1,7866.92,7948.01,24740.87,196.88832019999998,7948.01,8297.0,7870.0,8223.35,31537.66,253.74074840000003
81,8070.58,8115.0,7816.01,7947.01,28525.23,226.48742579999998,7947.01,8098.1,7866.92,7948.01,24740.87,196.88832019999998
82,7991.74,8124.92,7929.03,8070.58,27658.8,222.2821546,8070.58,8115.0,7816.01,7947.01,28525.23,226.48742579999998
83,8159.29,8181.16,7917.0,7991.74,31904.36,256.8276735,7991.74,8124.92,7929.03,8070.58,27658.8,222.2821546
84,8348.2,8403.0,8090.0,8159.29,30284.28,250.1955644,8159.29,8181.16,7917.0,7991.74,31904.36,256.8276735
85,8275.01,8388.85,8203.0,8348.2,27678.74,229.82817319999998,8348.2,8403.0,8090.0,8159.29,30284.28,250.1955644
86,8300.09,8451.37,8160.0,8275.01,25627.0,213.72684109999997,8275.01,8388.85,8203.0,8348.2,27678.74,229.82817319999998
87,8258.5,8400.0,8250.0,8300.09,20013.51,166.6632514,8300.09,8451.37,8160.0,8275.01,25627.0,213.72684109999997
88,8558.03,8779.51,8212.38,8258.5,45745.61,385.17573980000003,8258.5,8400.0,8250.0,8300.09,20013.51,166.6632514
89,8560.74,8644.0,8414.52,8558.03,36145.28,308.4124778,8558.03,8779.51,8212.38,8258.5,45745.61,385.17573980000003
90,8168.39,8670.0,8115.0,8560.74,50082.36,421.07110300000005,8560.74,8644.0,8414.52,8558.03,36145.28,308.4124778
91,8190.09,8325.0,8088.75,8168.39,32771.99,268.70159639999997,8168.39,8670.0,8115.0,8560.74,50082.36,421.07110300000005
92,7854.25,8299.92,7762.0,8190.09,47887.48,386.08959169999997,8190.09,8325.0,8088.75,8168.39,32771.99,268.70159639999997
93,8126.19,8153.87,7785.0,7854.25,31757.23,252.282865,7854.25,8299.92,7762.0,8190.09,47887.48,386.08959169999997
94,8137.13,8183.41,8012.98,8126.19,20640.68,167.0016079,8126.19,8153.87,7785.0,7854.25,31757.23,252.282865
95,8223.96,8232.41,8005.0,8137.13,24696.12,200.851365,8137.13,8183.41,8012.98,8126.19,20640.68,167.0016079
96,8359.94,8393.0,8060.0,8223.96,28207.53,231.58972590000002,8223.96,8232.41,8005.0,8137.13,24696.12,200.851365
97,8292.44,8373.91,8151.22,8359.94,24413.16,201.2376375,8359.94,8393.0,8060.0,8223.96,28207.53,231.58972590000002
98,8289.34,8500.0,8173.05,8292.44,40153.56,335.25226749999996,8292.44,8373.91,8151.22,8359.94,24413.16,201.2376375
99,8043.82,8337.26,7710.0,8289.34,51182.65,411.5172213,8289.34,8500.0,8173.05,8292.44,40153.56,335.25226749999996
100,8198.81,8229.13,7890.0,8043.82,29234.18,235.1059577,8043.82,8337.26,7710.0,8289.34,51182.65,411.5172213
101,8177.91,8315.0,8001.09,8198.81,32066.02,261.0654548,8198.81,8229.13,7890.0,8043.82,29234.18,235.1059577
102,8063.73,8265.0,7852.15,8177.91,40365.1,324.5379586,8177.91,8315.0,8001.09,8198.81,32066.02,261.0654548
103,8430.05,8465.99,7750.0,8063.73,61361.29,499.4785447,8063.73,8265.0,7852.15,8177.91,40365.1,324.5379586
104,8493.14,8730.0,8215.64,8430.05,55315.95,466.35734969999993,8430.05,8465.99,7750.0,8063.73,61361.29,499.4785447
105,9702.25,9794.99,8290.51,8694.23,41725.81,392.1942816,8493.14,8730.0,8215.64,8430.05,55315.95,466.35734969999993
106,10028.87,10049.99,9615.77,9702.25,29213.2,287.64057189999994,9702.25,9794.99,8290.51,8694.23,41725.81,392.1942816
107,9986.39,10089.0,9853.97,10028.87,20301.99,202.6835359,10028.87,10049.99,9615.77,9702.25,29213.2,287.64057189999994
108,10168.59,10176.7,9900.0,9986.39,18952.99,190.0861387,9986.39,10089.0,9853.97,10028.87,20301.99,202.6835359
109,10244.29,10281.0,10061.39,10168.59,23318.96,237.21706690000002,10168.59,10176.7,9900.0,9986.39,18952.99,190.0861387
110,10156.99,10325.0,9653.0,10244.29,41061.71,410.110429,10244.29,10281.0,10061.39,10168.59,23318.96,237.21706690000002
111,10187.82,10258.02,10100.0,10156.99,22586.72,230.0866161,10156.99,10325.0,9653.0,10244.29,41061.71,410.110429
112,10251.31,10275.0,10128.01,10187.82,21294.63,217.408,10187.82,10258.02,10100.0,10156.99,22586.72,230.0866161
113,10302.01,10355.0,10078.0,10251.31,26872.29,274.8738651,10251.31,10275.0,10128.01,10187.82,21294.63,217.408
114,10335.02,10360.0,10252.15,10302.01,17051.39,175.5947826,10302.01,10355.0,10078.0,10251.31,26872.29,274.8738651
115,10342.06,10419.99,10222.33,10335.02,22083.2,228.1668025,10335.02,10360.0,10252.15,10302.01,17051.39,175.5947826
116,10415.01,10439.0,10153.0,10342.06,28070.03,288.9100512,10342.06,10419.99,10222.33,10335.02,22083.2,228.1668025
117,10158.33,10448.81,10040.1,10415.01,32225.25,329.9612146,10415.01,10439.0,10153.0,10342.06,28070.03,288.9100512
118,10098.15,10293.0,9880.0,10158.33,29837.91,300.3377461,10158.33,10448.81,10040.1,10415.01,32225.25,329.9612146
119,10303.12,10384.99,9953.0,10098.15,26992.76,274.7961039,10098.15,10293.0,9880.0,10158.33,29837.91,300.3377461
120,10381.18,10480.0,10068.5,10303.12,37323.98,383.906446,10303.12,10384.99,9953.0,10098.15,26992.76,274.7961039
121,10455.88,10592.5,10208.0,10381.18,22178.93,231.13480040000002,10381.18,10480.0,10068.5,10303.12,37323.98,383.906446
122,10298.73,10558.0,10288.57,10455.88,26197.19,272.82955810000004,10455.88,10592.5,10208.0,10381.18,22178.93,231.13480040000002
123,10564.49,10905.87,10150.0,10298.73,53706.62,569.9239654,10298.73,10558.0,10288.57,10455.88,26197.19,272.82955810000004
124,10567.02,10900.0,10450.0,10564.49,30904.84,326.332027,10564.49,10905.87,10150.0,10298.73,53706.62,569.9239654
125,10615.28,10799.0,10369.89,10567.02,40545.84,427.677459,10567.02,10900.0,10450.0,10564.49,30904.84,326.332027
126,10340.0,10773.0,10272.0,10615.28,43957.34,463.0051163,10615.28,10799.0,10369.89,10567.02,40545.84,427.677459
127,9724.98,10450.0,9712.5,10340.0,41457.04,415.3329369,10340.0,10773.0,10272.0,10615.28,43957.34,463.0051163
128,9587.47,9830.0,9520.0,9724.98,18309.15,176.5849284,9724.98,10450.0,9712.5,10340.0,41457.04,415.3329369
129,9584.54,9684.51,9420.75,9587.47,16193.23,155.1462592,9587.47,9830.0,9520.0,9724.98,18309.15,176.5849284
130,9498.44,9696.0,9350.41,9584.54,25085.2,239.1908668,9584.54,9684.51,9420.75,9587.47,16193.23,155.1462592
131,9721.0,9724.0,9320.0,9498.44,32797.84,311.85190760000006,9498.44,9696.0,9350.41,9584.54,25085.2,239.1908668
132,10185.05,10299.0,9601.01,9721.0,38610.66,385.26133250000004,9721.0,9724.0,9320.0,9498.44,32797.84,311.85190760000006
133,10372.25,10391.08,10051.08,10185.05,26355.67,268.51203039999996,10185.05,10299.0,9601.01,9721.0,38610.66,385.26133250000004
134,10142.69,10604.0,10137.93,10372.25,38361.62,397.7646028,10372.25,10391.08,10051.08,10185.05,26355.67,268.51203039999996
135,10134.35,10333.0,9906.97,10142.69,24434.36,246.59242200000003,10142.69,10604.0,10137.93,10372.25,38361.62,397.7646028
136,10389.55,10419.42,9890.0,10134.35,25769.28,260.54319080000005,10134.35,10333.0,9906.97,10142.69,24434.36,246.59242200000003
137,10099.88,10445.0,10019.79,10389.55,25678.08,263.49257650000004,10389.55,10419.42,9890.0,10134.35,25769.28,260.54319080000005
138,10142.57,10242.0,9762.0,10099.88,31668.02,317.43642880000004,10099.88,10445.0,10019.79,10389.55,25678.08,263.49257650000004
139,10760.51,10804.13,9858.0,10142.57,43781.23,446.4189347,10142.57,10242.0,9762.0,10099.88,31668.02,317.43642880000004
140,10915.54,10949.96,10560.0,10760.51,30436.73,326.67944930000004,10760.51,10804.13,9858.0,10142.57,43781.23,446.4189347
141,10306.78,10930.0,10258.6,10915.54,34691.43,369.0610801,10915.54,10949.96,10560.0,10760.51,30436.73,326.67944930000004
142,10216.02,10500.0,10080.0,10306.78,22747.35,234.69261,10306.78,10930.0,10258.6,10915.54,34691.43,369.0610801
143,10331.54,10465.14,10000.0,10216.02,26833.97,275.590038,10216.02,10500.0,10080.0,10306.78,22747.35,234.69261
144,10293.93,10536.03,9750.0,10331.54,47471.23,483.6080424,10331.54,10465.14,10000.0,10216.02,26833.97,275.590038
145,10050.37,10460.0,9911.0,10293.93,34725.11,352.5887293,10293.93,10536.03,9750.0,10331.54,47471.23,483.6080424
146,10892.71,10897.48,9928.1,10050.37,49924.64,520.5848963999999,10050.37,10460.0,9911.0,10293.93,34725.11,352.5887293
147,11396.08,11456.16,10788.45,10892.71,30701.79,340.94658060000006,10892.71,10897.48,9928.1,10050.37,49924.64,520.5848963999999
148,11549.97,11577.89,11235.32,11396.08,16354.98,186.50261609999998,11396.08,11456.16,10788.45,10892.71,30701.79,340.94658060000006
149,11309.31,11599.98,11112.11,11549.97,24863.2,283.14595860000003,11549.97,11577.89,11235.32,11396.08,16354.98,186.50261609999998
150,11879.99,11985.0,11270.0,11309.31,39142.5,451.95065430000005,11309.31,11599.98,11112.11,11549.97,24863.2,283.14595860000003
151,11999.77,12045.68,11700.0,11879.99,36781.9,435.6916802,11879.99,11985.0,11270.0,11309.31,39142.5,451.95065430000005
152,11975.03,12060.0,11521.0,11999.77,47773.39,563.8806942000001,11999.77,12045.68,11700.0,11879.99,36781.9,435.6916802
153,11481.69,12141.17,11382.84,11975.03,63842.27,751.7572812000001,11975.03,12060.0,11521.0,11999.77,47773.39,563.8806942000001
154,11828.8,12330.7,11226.7,11481.69,69745.18,822.1001442,11481.69,12141.17,11382.84,11975.03,63842.27,751.7572812000001
155,10929.23,11937.52,10927.8,11828.8,59656.47,694.0276488,11828.8,12330.7,11226.7,11481.69,69745.18,822.1001442
156,10816.86,11040.0,10552.0,10929.23,36994.61,400.09918230000005,10929.23,11937.52,10927.8,11828.8,59656.47,694.0276488
157,10523.75,10904.77,10497.93,10816.86,31480.04,338.86335360000004,10816.86,11040.0,10552.0,10929.23,36994.61,400.09918230000005
158,10374.99,10670.0,10281.35,10523.75,39435.04,413.10511230000003,10523.75,10904.77,10497.93,10816.86,31480.04,338.86335360000004
159,10080.53,10467.86,9863.46,10374.99,38427.59,388.7294015,10374.99,10670.0,10281.35,10523.75,39435.04,413.10511230000003
160,9574.21,10109.8,9555.0,10080.53,36698.32,361.864379,10080.53,10467.86,9863.46,10374.99,38427.59,388.7294015
161,9507.64,9714.28,9402.0,9574.21,30751.86,293.80069449999996,9574.21,10109.8,9555.0,10080.53,36698.32,361.864379
162,9541.54,9729.0,9395.0,9507.64,26899.31,257.21387269999997,9507.64,9714.28,9402.0,9574.21,30751.86,293.80069449999996
163,9476.52,9594.99,9165.0,9541.54,27370.91,259.3582472,9541.54,9729.0,9395.0,9507.64,26899.31,257.21387269999997
164,9824.0,10188.66,9333.0,9476.52,32649.21,318.0248375,9476.52,9594.99,9165.0,9541.54,27370.91,259.3582472
165,9879.87,9889.98,9637.0,9824.0,19683.49,192.0229284,9824.0,10188.66,9333.0,9476.52,32649.21,318.0248375
166,9763.28,10175.0,9720.03,9879.87,35044.58,350.6575958,9879.87,9889.98,9637.0,9824.0,19683.49,192.0229284
167,9864.91,9937.0,9525.0,9763.28,40201.05,390.7173912,9763.28,10175.0,9720.03,9879.87,35044.58,350.6575958
168,10340.31,10343.97,9822.0,9864.91,43700.7,439.07534239999995,9864.91,9937.0,9525.0,9763.28,40201.05,390.7173912
169,10589.45,10683.16,10100.0,10340.31,37396.36,389.1485278,10340.31,10343.97,9822.0,9864.91,43700.7,439.07534239999995
170,10740.23,10817.9,10288.0,10589.45,35913.86,378.8822776,10589.45,10683.16,10100.0,10340.31,37396.36,389.1485278
171,10504.29,11068.99,10350.0,10740.23,43505.28,464.6140404,10740.23,10817.9,10288.0,10589.45,35913.86,378.8822776
172,10627.16,10769.71,10121.84,10504.29,51296.32,535.1931556,10504.29,11068.99,10350.0,10740.23,43505.28,464.6140404
173,9667.92,10788.0,9252.0,10627.16,72758.54,731.9975921,10627.16,10769.71,10121.84,10504.29,51296.32,535.1931556
174,9439.59,9957.0,9060.0,9667.92,76851.7,732.4859757,9667.92,10788.0,9252.0,10627.16,72758.54,731.9975921
175,10838.72,11028.0,9350.01,9439.59,87204.22,881.8569385,9439.59,9957.0,9060.0,9667.92,76851.7,732.4859757
176,10174.18,11100.0,9860.0,10838.72,74379.9,772.5955318,10838.72,11028.0,9350.01,9439.59,87204.22,881.8569385
177,11355.76,11452.0,10103.0,10174.18,65592.98,703.5806723999999,10174.18,11100.0,9860.0,10838.72,74379.9,772.5955318
178,11757.22,11799.98,10830.0,11355.76,49185.81,556.9342157000001,11355.76,11452.0,10103.0,10174.18,65592.98,703.5806723999999
179,11342.89,11885.0,11073.0,11757.22,51706.88,596.600067,11757.22,11799.98,10830.0,11355.76,49185.81,556.9342157000001
180,12108.37,12111.73,11000.0,11342.89,79149.22,911.2705914,11342.89,11885.0,11073.0,11757.22,51706.88,596.600067
181,12543.41,13147.08,11569.0,12108.37,98461.1,1234.817289,12108.37,12111.73,11000.0,11342.89,79149.22,911.2705914
182,12238.6,12794.73,12068.0,12543.41,71968.89,895.3850001000001,12543.41,13147.08,11569.0,12108.37,98461.1,1234.817289
183,11406.24,12338.03,11220.0,12238.6,47820.5,566.7408121,12238.6,12794.73,12068.0,12543.41,71968.89,895.3850001000001
184,11256.49,11538.0,11094.37,11406.24,36004.78,406.877786,11406.24,12338.03,11220.0,12238.6,47820.5,566.7408121
185,10970.73,11665.0,10964.51,11256.49,47363.72,538.3408796,11256.49,11538.0,11094.37,11406.24,36004.78,406.877786
186,11145.67,11406.83,10796.44,10970.73,58437.08,649.273951,10970.73,11665.0,10964.51,11256.49,47363.72,538.3408796
187,11940.0,12000.0,11055.0,11145.67,60649.46,707.6641524,11145.67,11406.83,10796.44,10970.73,58437.08,649.273951
188,10842.85,11991.89,10841.04,11940.0,87772.38,995.1935437999999,11940.0,12000.0,11055.0,11145.67,60649.46,707.6641524
189,10624.93,10938.75,9727.0,10842.85,99213.02,1021.975623,10842.85,11991.89,10841.04,11940.0,87772.38,995.1935437999999
190,10854.1,11282.28,10030.0,10624.93,82471.39,881.8757669,10624.93,10938.75,9727.0,10842.85,99213.02,1021.975623
191,11903.13,12180.0,10766.03,10854.1,77205.72,887.5717796,10854.1,11282.28,10030.0,10624.93,82471.39,881.8757669
192,12400.63,12441.54,11475.02,11903.13,63232.82,752.7242432,11903.13,12180.0,10766.03,10854.1,77205.72,887.5717796
193,11329.99,12480.0,10982.88,12400.63,86558.62,1020.8207769999999,12400.63,12441.54,11475.02,11903.13,63232.82,752.7242432
194,13299.99,13347.99,10525.1,11329.99,138662.72,1622.958316,11329.99,12480.0,10982.88,12400.63,86558.62,1020.8207769999999
195,11820.86,13964.74,11741.0,12666.45,99314.94,1273.660223,13299.99,13347.99,10525.1,11329.99,138662.72,1622.958316
196,11056.59,11850.0,11026.0,11820.86,56154.67,639.4048556,11820.86,13964.74,11741.0,12666.45,99314.94,1273.660223
197,10906.07,11143.63,10620.8,11056.59,39940.55,435.34022419999997,11056.59,11850.0,11026.0,11820.86,56154.67,639.4048556
198,10729.5,11392.64,10555.18,10906.07,52581.13,572.2201909,10906.07,11143.63,10620.8,11056.59,39940.55,435.34022419999997
199,10159.86,11160.0,9921.72,10729.5,94759.31,1011.4818050000001,10729.5,11392.64,10555.18,10906.07,52581.13,572.2201909
200,9517.12,10174.99,9517.12,10159.86,46590.64,456.5860052,10159.86,11160.0,9921.72,10729.5,94759.31,1011.4818050000001
201,9255.49,9590.0,9175.2,9517.12,32120.0,300.77368210000003,9517.12,10174.99,9517.12,10159.86,46590.64,456.5860052
202,9081.55,9304.0,8960.0,9255.49,29859.81,272.8966763,9255.49,9590.0,9175.2,9517.12,32120.0,300.77368210000003
203,9313.96,9336.36,8950.0,9081.55,48158.99,439.3531221,9081.55,9304.0,8960.0,9255.49,29859.81,272.8966763
204,8953.33,9444.0,8950.0,9313.96,44294.61,408.34717689999997,9313.96,9336.36,8950.0,9081.55,48158.99,439.3531221
205,8808.7,9333.0,8760.0,8953.33,57848.65,524.8606297,8953.33,9444.0,8950.0,9313.96,44294.61,408.34717689999997
206,8650.0,8864.99,8567.63,8808.7,29573.08,257.1055099,8808.7,9333.0,8760.0,8953.33,57848.65,524.8606297
207,8218.54,8684.41,8144.32,8650.0,36987.67,309.5912861,8650.0,8864.99,8567.63,8808.7,29573.08,257.1055099
208,8127.64,8309.82,8010.03,8218.54,28621.28,233.3468704,8218.54,8684.41,8144.32,8650.0,36987.67,309.5912861
209,7884.9,8200.0,7788.99,8127.64,38855.34,311.2724903,8127.64,8309.82,8010.03,8218.54,28621.28,233.3468704
210,7982.75,8010.0,7692.23,7884.9,28578.92,224.26542310000002,7884.9,8200.0,7788.99,8127.64,38855.34,311.2724903
211,7628.13,8020.0,7511.0,7982.75,34292.0,267.8627149,7982.75,8010.0,7692.23,7884.9,28578.92,224.26542310000002
212,7893.62,7935.0,7506.66,7628.13,29536.44,228.30316299999998,7628.13,8020.0,7511.0,7982.75,34292.0,267.8627149
